Candidato,Nota
14652,14.450000
14653,14.800000
14655,12.500000
14657,13.900000
14658,12.450000
14662,14.450000
14668,12.950000
14677,14.000000
14681,14.800000
14682,14.300000
14685,15.100000
14691,15.000000
14694,13.700000
14707,14.750000
14708,14.750000
14712,15.500000
14713,14.250000
14717,15.900000
14718,14.650000
14720,15.450000
14725,14.150000
14727,14.050000
14728,13.850000
14734,14.300000
14735,15.200000
14738,13.800000
14743,11.750000
14748,13.500000
14750,14.950000
14757,15.500000
14764,14.400000
14771,14.600000
14772,15.300000
14774,15.400000
14776,15.750000
14778,14.050000
14786,13.450000
14787,13.250000
14788,14.850000
14790,12.850000
14793,12.850000
14794,15.600000
14796,11.800000
14798,14.150000
14811,14.250000
14819,15.850000
14820,15.600000
14844,13.850000
14850,13.800000
14855,14.800000
14856,14.250000
14858,15.750000
14860,15.950000
14864,15.100000
14867,14.800000
14870,15.100000
14871,13.150000
14885,14.950000
14894,15.900000
14897,13.850000
14899,14.700000
14900,16.450001
14915,15.800000
14917,15.800000
14920,16.299999
14922,16.100000
14925,14.500000
14926,14.300000
14932,13.600000
14937,15.400000
14939,15.300000
14947,15.250000
14955,15.300000
14957,14.350000
14962,14.500000
14966,14.350000
14968,16.150000
14972,14.800000
14979,14.650000
14981,15.050000
14984,14.150000
14989,15.200000
14990,12.800000
14991,14.950000
15005,14.450000
15008,14.950000
15009,11.150000
15013,14.100000
15016,14.700000
15021,15.800000
15028,15.350000
15035,14.700000
15036,14.550000
15038,14.150000
15040,13.550000
15054,14.000000
15058,14.000000
15059,15.950000
15068,16.150000
15075,12.800000
15076,13.750000
15078,14.850000
15082,15.300000
15084,14.200000
15089,13.750000
15090,15.550000
15096,15.100000
15113,13.750000
15119,13.700000
15121,14.200000
15124,12.500000
15125,14.450000
15126,13.550000
15127,12.950000
15129,14.250000
15137,15.000000
15138,15.500000
15139,16.200001
15145,15.600000
15146,14.100000
15148,13.950000
15149,15.550000
15159,15.150000
15165,15.000000
15174,14.150000
15179,15.450000
15186,15.150000
15187,15.550000
15189,16.000000
15196,14.850000
15199,14.000000
15207,14.100000
15212,16.000000
15213,14.600000
15218,13.850000
15222,13.050000
15224,14.150000
15226,14.450000
15228,15.350000
15230,15.150000
15243,14.300000
15256,16.150000
15263,14.700000
15265,15.400000
15270,15.100000
15276,15.650000
15280,15.850000
15284,15.400000
15288,13.950000
15289,14.850000
15292,13.850000
15297,14.400000
15299,14.850000
15301,17.200001
15306,15.250000
15308,15.950000
15313,15.200000
15317,16.150000
15319,15.600000
15321,13.400000
15324,15.450000
15332,13.750000
15334,16.549999
15343,15.050000
15345,13.900000
15346,15.700000
15348,15.200000
15352,14.750000
15360,15.700000
15365,14.900000
15366,14.300000
15368,14.150000
15372,12.950000
15373,15.650000
15391,13.950000
15392,14.450000
15399,16.500000
15405,14.800000
15407,15.050000
15418,14.250000
15427,13.950000
15439,14.850000
15440,13.850000
15449,14.100000
15458,14.950000
15466,12.950000
15468,14.300000
15473,15.450000
15474,15.700000
15476,14.750000
15477,14.650000
15486,14.000000
15494,15.050000
15500,14.400000
15501,14.950000
15503,13.850000
15508,14.900000
15510,14.700000
15512,15.050000
15516,15.700000
15532,16.150000
15533,14.800000
15537,15.000000
15539,16.100000
15542,14.900000
15544,16.049999
15546,14.700000
15547,14.300000
15551,15.350000
15552,13.650000
15553,14.150000
15561,15.400000
15566,15.000000
15569,14.250000
15581,14.900000
15584,15.350000
15585,14.400000
15586,14.850000
15588,13.200000
15591,13.600000
15595,11.900000
15596,15.800000
15597,14.150000
15600,14.600000
15603,13.750000
15605,14.200000
15608,13.400000
15611,13.550000
15612,16.100000
15614,14.450000
15616,13.500000
15617,13.800000
15620,14.800000
15623,15.150000
15624,12.450000
15631,13.250000
15632,15.350000
15635,13.950000
15638,13.650000
15639,15.800000
15644,15.550000
15649,14.900000
15660,11.750000
15663,14.050000
15664,15.650000
15669,14.200000
15673,14.100000
15674,16.750000
15679,14.800000
15680,15.300000
15689,15.200000
15697,15.150000
15700,12.750000
15705,14.600000
15710,15.650000
15717,14.250000
15723,13.850000
15725,13.250000
15729,13.050000
15730,14.300000
15731,15.200000
15736,14.100000
15742,15.950000
15743,15.000000
15747,14.900000
15758,14.600000
15759,15.550000
15762,14.450000
15765,14.500000
15771,15.500000
15779,15.300000
15783,14.950000
15789,13.050000
15799,14.550000
15814,15.450000
15816,14.250000
15819,12.900000
15820,14.250000
15821,14.850000
15824,15.450000
15829,15.400000
15830,14.050000
15837,13.750000
15842,15.850000
15843,14.250000
15851,13.800000
15857,13.900000
15858,14.400000
15862,15.450000
15864,13.600000
15867,13.700000
15868,16.000000
15874,13.800000
15876,12.100000
15887,14.600000
15889,14.800000
15891,13.750000
15896,15.250000
15897,14.300000
15902,15.150000
15906,15.150000
15913,13.550000
15918,15.250000
15919,15.700000
15920,14.100000
15925,15.550000
15929,14.550000
15940,14.100000
15941,14.200000
15945,14.300000
15950,15.400000
15958,13.700000
15964,12.350000
15977,12.550000
15984,16.500000
15997,15.150000
16012,14.350000
16018,15.750000
16028,14.550000
16031,14.700000
16033,15.300000
16036,14.650000
16038,13.500000
16046,14.100000
16055,14.300000
16064,14.650000
16068,15.250000
16069,13.950000
16070,13.850000
16071,14.900000
16072,14.150000
16078,12.950000
16090,13.750000
16100,15.150000
16109,14.500000
16114,15.000000
16120,14.150000
16124,13.900000
16140,13.450000
16143,14.350000
16144,14.300000
16157,14.300000
16158,15.050000
16159,12.650000
16160,15.150000
16166,15.900000
16176,14.700000
16177,15.150000
16188,14.000000
16189,13.000000
16191,14.350000
16194,15.000000
16195,14.000000
16197,15.150000
16205,14.000000
16207,14.250000
16211,13.900000
16215,14.250000
16223,14.750000
16224,16.250000
16225,14.450000
16240,15.550000
16241,15.850000
16245,13.750000
16260,14.500000
16268,13.500000
16274,16.150000
16276,15.550000
16277,13.600000
16282,15.350000
16285,14.100000
16286,14.500000
16289,14.900000
16291,12.250000
16300,12.800000
16305,12.650000
16309,14.250000
16325,14.950000
16327,15.450000
16334,15.450000
16336,14.100000
16341,12.850000
16342,14.700000
16345,14.950000
16347,13.250000
16356,12.400000
16359,14.300000
16360,14.200000
16364,13.850000
16371,15.450000
16384,13.700000
16387,14.700000
16398,14.900000
16400,13.400000
16409,13.300000
16411,15.000000
16413,14.900000
16423,15.150000
16424,13.700000
16426,14.400000
16440,14.200000
16446,13.100000
16448,13.950000
16451,14.600000
16455,14.700000
16459,14.400000
16471,14.800000
16472,14.450000
16474,13.600000
16476,14.100000
16478,15.250000
16480,13.100000
16481,14.500000
16485,13.950000
16498,15.100000
16499,15.200000
16501,14.450000
16521,14.000000
16528,15.050000
16542,14.050000
16545,15.700000
16551,15.450000
16554,14.000000
16555,14.450000
16557,16.950001
16560,13.750000
16564,13.100000
16569,13.350000
16571,16.250000
16583,14.200000
16584,14.350000
16588,13.800000
16591,13.100000
16592,14.600000
16594,14.750000
16613,15.300000
16614,14.800000
16620,15.150000
16622,15.250000
16625,15.100000
16626,15.100000
16635,14.700000
16646,14.350000
16648,13.600000
16649,16.299999
16651,15.150000
16652,14.000000
16662,15.200000
16664,14.400000
16667,15.150000
16669,14.200000
16678,14.650000
16681,16.000000
16683,14.300000
16688,15.550000
16690,15.250000
16691,14.900000
16693,14.000000
16694,15.350000
16695,15.400000
16702,15.350000
16711,14.400000
16712,15.800000
16714,16.000000
16717,15.000000
16723,14.450000
16735,14.700000
16743,16.250000
16758,13.900000
16759,14.950000
16768,15.000000
16770,14.950000
16771,14.650000
16772,12.400000
16776,14.600000
16778,14.750000
16781,14.250000
16782,13.950000
16783,14.100000
16785,14.800000
16786,15.750000
16788,13.100000
16789,15.250000
16791,14.550000
16799,16.350000
16800,14.950000
16802,14.900000
16815,14.950000
16819,15.350000
16821,12.350000
16822,14.850000
16839,15.200000
16846,13.850000
16851,13.050000
16858,15.250000
16867,15.500000
16877,16.600000
16880,15.800000
16883,15.750000
16884,14.650000
16885,15.450000
16886,14.800000
16889,16.549999
16890,15.100000
16892,13.650000
16895,15.250000
16896,15.300000
16900,14.950000
16901,15.300000
16905,14.400000
16913,15.250000
16914,14.200000
16919,14.150000
16931,12.850000
16932,14.200000
16935,13.500000
16939,14.850000
16942,15.150000
16947,15.100000
16949,16.299999
16955,15.250000
16958,12.950000
16960,15.350000
16961,15.050000
16963,14.400000
16964,13.650000
16970,12.600000
16980,14.250000
16982,13.600000
16986,13.100000
16994,14.050000
16999,14.050000
17023,15.450000
17031,15.050000
17033,16.850000
17038,13.900000
17039,13.550000
17040,13.850000
17041,14.950000
17042,15.150000
17048,15.300000
17060,13.750000
17068,15.550000
17074,15.700000
17076,15.300000
17078,14.450000
17087,14.000000
17088,15.850000
17093,14.650000
17102,15.300000
17109,14.750000
17112,15.500000
17113,15.050000
17114,13.350000
17117,14.600000
17123,12.900000
17124,13.850000
17125,12.850000
17128,13.950000
17131,14.550000
17132,14.900000
17133,14.250000
17135,14.450000
17136,15.000000
17141,14.000000
17145,12.700000
17156,14.250000
17157,14.750000
17163,14.350000
17167,14.550000
17169,13.500000
17170,14.750000
17178,15.450000
17181,13.500000
17190,14.500000
17195,13.550000
17206,14.750000
17217,13.950000
17221,16.350000
17223,13.100000
17224,13.950000
17226,14.300000
17231,15.350000
17238,15.600000
17244,15.600000
17246,13.450000
17247,14.450000
17259,15.000000
17260,14.700000
17261,14.650000
17265,16.049999
17271,14.350000
17273,14.250000
17280,15.750000
17281,17.100000
17284,14.050000
17288,14.050000
17291,14.250000
17295,14.550000
17298,15.100000
17299,15.700000
17308,16.250000
17314,14.650000
17318,13.200000
17319,13.250000
17321,15.900000
17331,15.100000
17334,13.100000
17335,14.500000
17339,12.850000
17343,14.950000
17356,14.750000
17359,15.200000
17360,14.350000
17368,12.300000
17373,15.500000
17381,14.500000
17384,15.450000
17387,14.650000
17396,14.500000
17404,16.000000
17406,15.050000
17408,15.000000
17417,15.500000
17423,15.550000
17424,16.100000
17426,14.300000
17430,15.300000
17435,15.250000
17436,13.050000
17441,14.150000
17444,14.350000
17447,14.700000
17450,15.450000
17452,14.100000
17453,13.950000
17458,14.350000
17461,14.650000
17467,15.950000
17469,14.550000
17475,14.050000
17481,15.100000
17500,13.550000
17501,15.050000
17506,15.350000
17508,14.150000
17524,15.150000
17526,15.950000
17542,14.700000
17544,14.750000
17564,14.300000
17569,16.000000
17571,12.850000
17573,13.550000
17576,12.900000
17579,14.150000
17582,15.900000
17597,13.950000
17606,12.900000
17608,16.450001
17611,14.400000
17615,12.850000
17621,14.700000
17628,14.750000
17635,13.900000
17644,13.950000
17648,15.450000
17654,14.500000
17658,14.450000
17668,14.750000
17675,16.000000
17677,14.700000
17686,15.000000
17689,16.150000
17691,15.200000
17698,14.200000
17703,14.550000
17704,13.700000
17705,16.500000
17708,15.300000
17714,14.550000
17717,13.400000
17718,14.050000
17721,13.100000
17730,15.150000
17733,15.150000
17734,13.650000
17736,15.600000
17740,15.250000
17743,14.200000
17761,15.450000
17763,13.200000
17766,15.000000
17771,14.300000
17772,15.150000
17777,13.250000
17778,15.250000
17801,14.350000
17807,14.750000
17810,14.050000
17815,14.950000
17817,14.500000
17819,14.150000
17822,14.150000
17827,13.900000
17836,14.500000
17839,14.150000
17840,14.000000
17849,15.800000
17858,15.650000
17867,15.300000
17876,14.750000
17879,16.500000
17884,14.400000
17886,13.050000
17891,14.100000
17894,14.550000
17897,14.200000
17904,15.650000
17913,15.650000
17921,14.950000
17924,15.900000
17926,15.100000
17937,13.600000
17939,15.300000
17940,13.700000
17944,15.050000
17945,16.100000
17949,13.300000
17950,13.800000
17952,13.450000
17956,13.600000
17960,14.950000
17964,13.800000
17972,14.400000
17979,14.150000
17984,13.250000
17986,15.200000
17988,14.950000
17989,13.450000
17996,15.400000
18000,13.400000
18002,15.000000
18003,14.900000
18007,14.350000
18013,16.200001
18016,14.300000
18024,15.350000
18027,15.250000
18030,14.950000
18035,14.600000
18039,14.100000
18044,13.300000
18058,14.800000
18061,15.300000
18066,14.750000
18081,12.800000
18082,14.150000
18088,14.650000
18095,14.650000
18102,12.200000
18114,14.250000
18115,14.800000
18118,15.000000
18123,13.650000
18126,14.650000
18127,14.500000
18129,16.400000
18131,14.800000
18142,14.200000
18147,12.800000
18149,14.150000
18159,14.400000
18168,15.750000
18171,14.750000
18173,13.650000
18181,14.150000
18182,15.850000
18188,15.100000
18190,14.650000
18197,14.750000
18201,14.500000
18212,14.850000
18216,14.950000
18217,16.100000
18222,14.750000
18223,13.050000
18234,14.300000
18237,13.900000
18240,14.350000
18241,15.150000
18242,14.300000
18243,14.800000
18245,14.800000
18251,14.300000
18253,14.450000
18256,14.850000
18260,14.150000
18265,13.750000
18267,14.800000
18271,12.300000
18279,14.300000
18280,14.650000
18282,16.299999
18294,14.550000
18299,15.300000
18300,14.100000
18301,13.150000
18303,14.550000
18309,14.450000
18317,14.450000
18320,13.850000
18324,14.900000
18327,15.750000
18330,14.550000
18336,15.850000
18340,14.350000
18345,15.200000
18347,14.850000
18350,13.750000
18353,12.350000
18354,14.050000
18356,13.900000
18357,15.000000
18358,15.700000
18359,13.550000
18366,14.750000
18367,14.250000
18373,14.250000
18380,14.050000
18384,14.400000
18386,15.700000
18389,15.800000
18391,14.150000
18393,14.950000
18394,13.600000
18396,14.300000
18434,14.850000
18437,14.450000
18440,15.450000
18442,14.200000
18443,15.500000
18449,13.950000
18458,15.700000
18467,14.250000
18474,15.000000
18476,13.100000
18477,15.000000
18480,14.850000
18481,15.600000
18482,15.950000
18485,15.400000
18491,15.150000
18497,13.550000
18498,14.250000
18501,13.800000
18510,13.300000
18515,13.950000
18517,14.200000
18518,13.000000
18525,14.650000
18534,14.600000
18542,13.850000
18543,14.250000
18544,13.700000
18550,15.150000
18554,15.850000
18556,13.450000
18558,14.600000
18561,16.100000
18570,13.700000
18572,15.950000
18573,15.700000
18575,16.000000
18581,16.049999
18583,15.700000
18584,15.400000
18590,15.450000
18593,14.750000
18607,14.300000
18608,14.850000
18611,15.400000
18616,14.400000
18625,12.650000
18627,12.450000
18629,15.050000
18633,14.000000
18637,13.750000
18641,15.600000
18643,15.550000
18649,14.500000
18651,15.100000
18652,14.500000
18658,14.050000
18664,13.800000
18667,13.450000
18674,15.350000
18681,13.850000
18682,13.200000
18686,14.150000
18687,14.150000
18690,15.500000
18692,12.700000
18695,14.450000
18701,12.750000
18704,14.950000
18710,15.500000
18721,13.650000
18722,14.500000
18726,15.250000
18741,13.550000
18742,15.300000
18744,15.200000
18745,16.549999
18747,15.400000
18749,15.000000
18751,15.000000
18755,16.500000
18759,13.250000
18773,14.950000
18787,14.650000
18797,12.800000
18803,13.750000
18807,14.900000
18818,14.700000
18822,16.100000
18827,15.050000
18828,14.600000
18839,15.050000
18840,15.400000
18842,13.150000
18844,15.050000
18845,13.550000
18847,15.500000
18848,15.050000
18857,15.500000
18859,14.200000
18861,15.650000
18862,15.400000
18863,12.750000
18876,16.150000
18878,12.750000
18886,14.950000
18887,16.150000
18888,14.750000
18894,15.250000
18896,15.450000
18898,13.100000
18907,16.200001
18912,14.750000
18913,14.250000
18916,13.750000
18924,14.350000
18925,13.650000
18930,13.050000
18949,14.200000
18950,14.350000
18954,14.000000
18957,14.050000
18964,13.900000
18975,14.450000
18994,15.500000
19010,14.300000
19012,14.100000
19014,15.550000
19016,12.550000
19024,15.700000
19026,12.950000
19031,16.049999
19034,14.350000
19038,15.600000
19040,12.600000
19045,13.750000
19046,15.450000
19051,14.200000
19060,15.100000
19075,15.800000
19078,14.850000
19081,15.250000
19086,14.500000
19096,15.350000
19099,14.850000
19119,13.600000
19129,12.300000
19133,14.000000
19136,14.900000
19137,16.400000
19146,14.950000
19147,14.200000
19149,13.400000
19158,14.350000
19167,13.450000
19171,13.350000
19174,15.150000
19189,13.550000
19193,14.450000
19196,14.250000
19208,14.500000
19215,13.300000
19216,13.300000
19226,15.100000
19230,14.550000
19231,14.950000
19232,14.150000
19237,15.350000
19242,14.800000
19244,15.100000
19245,15.000000
19258,14.350000
19262,15.350000
19275,13.050000
19281,14.300000
19286,15.100000
19290,14.800000
19292,15.400000
19295,14.750000
19296,13.150000
19312,15.200000
19321,12.100000
19323,15.000000
19324,15.150000
19327,13.950000
19340,14.950000
19345,14.500000
19346,16.000000
19356,15.650000
19359,14.950000
19369,13.350000
19376,15.350000
19381,15.400000
19383,14.000000
19398,14.350000
19412,14.000000
19418,14.300000
19419,14.600000
19420,13.250000
19427,12.700000
19434,13.650000
19436,13.000000
19451,14.000000
19454,15.000000
19457,15.400000
19462,14.950000
19465,15.850000
19466,13.650000
19474,14.900000
19476,14.650000
19479,15.750000
19480,13.500000
19481,14.950000
19482,13.750000
19485,13.400000
19487,14.750000
19489,15.700000
19494,15.650000
19495,13.750000
19496,13.800000
19501,14.950000
19507,13.450000
19518,14.650000
19523,13.600000
19527,16.250000
19529,12.850000
19531,15.300000
19532,14.100000
19533,15.300000
19535,13.550000
19543,14.550000
19548,15.950000
19557,13.800000
19559,15.400000
19562,14.900000
19567,15.950000
19575,14.800000
19579,12.950000
19580,14.000000
19586,15.850000
19591,15.350000
19603,15.050000
19605,15.050000
19606,15.500000
19612,13.850000
19613,15.350000
19616,14.050000
19617,13.650000
19618,15.450000
19623,14.250000
19630,12.700000
19635,14.600000
19637,16.100000
19640,15.650000
19642,14.600000
19643,15.850000
19654,15.250000
19656,13.900000
19659,14.050000
19665,14.250000
19672,15.250000
19675,13.300000
19678,11.550000
19679,14.900000
19683,14.250000
19684,16.250000
19689,14.050000
19691,12.950000
19703,12.900000
19711,14.400000
19713,13.550000
19719,12.900000
19724,15.600000
19731,14.450000
19734,15.050000
19743,16.150000
19746,14.550000
19747,13.550000
19749,15.000000
19750,14.650000
19755,14.700000
19762,13.350000
19773,13.450000
19781,11.000000
19785,15.450000
19791,15.600000
19794,14.850000
19800,15.450000
19806,13.700000
19813,14.900000
19817,15.100000
19821,13.400000
19825,14.300000
19826,14.100000
19834,13.350000
19836,13.650000
19839,14.000000
19840,15.750000
19857,14.800000
19860,14.700000
19864,14.650000
19866,15.200000
19867,15.750000
19868,13.900000
19879,14.500000
19882,14.500000
19884,15.050000
19889,15.350000
19891,14.950000
19896,14.100000
19904,13.750000
19905,13.450000
19907,14.900000
19909,14.300000
19910,13.600000
19912,15.200000
19913,14.150000
19921,13.800000
19929,14.750000
19947,15.450000
19952,15.350000
19953,14.850000
19957,14.350000
19969,14.450000
19973,14.350000
19974,13.150000
19986,15.050000
19991,14.700000
19992,14.350000
20001,15.150000
20009,16.049999
20011,15.500000
20013,15.850000
20014,15.350000
20029,12.950000
20031,14.450000
20035,15.300000
20040,13.550000
20041,15.550000
20047,14.700000
20048,13.850000
20052,13.200000
20061,13.100000
20075,15.750000
20079,13.700000
20089,14.050000
20092,14.450000
20093,15.050000
20097,13.550000
20100,14.750000
20106,14.600000
20120,14.500000
20132,14.800000
20143,14.700000
20145,13.300000
20165,15.350000
20166,14.900000
20174,14.300000
20178,16.200001
20180,14.950000
20193,13.550000
20197,12.850000
20199,14.350000
20201,14.800000
20203,12.350000
20205,15.000000
20207,14.100000
20209,14.200000
20210,14.400000
20223,14.700000
20226,14.300000
20233,15.850000
20241,15.450000
20252,15.050000
20257,15.500000
20260,14.400000
20265,13.850000
20270,14.050000
20275,16.100000
20278,13.600000
20280,14.850000
20283,14.700000
20284,14.750000
20286,15.400000
20299,14.950000
20300,15.350000
20303,13.800000
20304,14.550000
20318,14.200000
20330,15.000000
20338,13.250000
20341,13.950000
20353,15.400000
20366,14.950000
20372,15.600000
20373,15.700000
20380,14.350000
20386,15.500000
20389,14.650000
20407,14.250000
20412,13.850000
20417,14.850000
20418,15.550000
20421,14.250000
20423,15.900000
20425,14.650000
20428,14.700000
20432,15.800000
20435,15.750000
20437,13.600000
20438,15.050000
20440,13.550000
20448,16.049999
20451,14.750000
20453,15.150000
20456,15.250000
20458,13.750000
20460,13.950000
20463,14.400000
20464,14.650000
20471,14.950000
20481,13.800000
20484,14.950000
20485,15.150000
20489,14.900000
20496,13.500000
20500,15.250000
20501,15.200000
20513,12.950000
20515,13.950000
20520,14.800000
20521,14.900000
20529,15.200000
20539,15.150000
20548,15.450000
20555,15.600000
20563,14.950000
20575,13.850000
20587,13.600000
20596,13.450000
20609,15.150000
20611,16.299999
20613,15.900000
20616,14.700000
20621,14.250000
20634,15.950000
20639,14.150000
20650,15.400000
20655,14.250000
20659,15.450000
20660,14.400000
20665,14.800000
20676,14.700000
20683,16.299999
20688,14.700000
20689,13.900000
20692,14.350000
20697,15.100000
20698,15.350000
20705,14.400000
20706,15.750000
20707,14.900000
20710,13.400000
20712,14.350000
20724,14.150000
20725,13.700000
20732,15.050000
20737,15.600000
20739,14.850000
20748,14.200000
20749,14.450000
20752,14.750000
20754,14.050000
20757,14.250000
20758,14.600000
20759,15.500000
20760,14.050000
20770,15.100000
20772,16.350000
20780,13.200000
20786,15.050000
20796,14.000000
20808,13.350000
20811,15.500000
20814,14.600000
20818,14.800000
20822,13.400000
20827,15.250000
20828,15.900000
20830,17.150000
20837,13.100000
20838,12.600000
20841,15.200000
20846,14.550000
20852,15.250000
20855,15.100000
20857,14.300000
20864,12.500000
20871,14.050000
20876,13.000000
20882,14.700000
20884,13.200000
20885,14.050000
20886,15.150000
20888,14.050000
20889,12.150000
20892,15.200000
20893,13.600000
20897,14.350000
20915,14.900000
20923,14.350000
20925,14.500000
20928,15.600000
20936,16.100000
20944,13.650000
20945,14.500000
20949,14.950000
20950,15.400000
20952,14.750000
20954,14.050000
20955,14.900000
20956,16.200001
20958,14.250000
20965,14.500000
20968,14.900000
20971,13.750000
20972,14.500000
20979,12.850000
20982,14.650000
20984,14.350000
20985,14.700000
20987,15.050000
20990,13.550000
20991,15.100000
20998,15.400000
20999,15.500000
21003,14.800000
21006,14.500000
21009,13.600000
21011,13.100000
21013,13.700000
21014,15.050000
21025,14.800000
21030,14.800000
21037,16.400000
21038,14.300000
21040,15.500000
21045,15.250000
21049,14.250000
21050,14.350000
21051,14.200000
21061,15.450000
21063,14.450000
21069,15.150000
21072,15.550000
21074,14.550000
21077,13.900000
21081,14.050000
21085,14.450000
21089,14.900000
21098,15.850000
21103,14.750000
21109,13.550000
21114,13.900000
21117,15.800000
21127,14.700000
21134,15.000000
21135,15.350000
21139,16.200001
21140,14.600000
21141,14.650000
21145,14.750000
21146,15.200000
21149,15.400000
21153,13.750000
21157,15.200000
21162,14.700000
21164,16.299999
21169,15.300000
21171,13.500000
21173,13.850000
21175,13.750000
21179,14.350000
21183,14.350000
21184,14.750000
21187,15.200000
21190,14.750000
21193,14.800000
21204,14.400000
21211,13.900000
21218,14.100000
21219,14.850000
21224,13.950000
21228,14.000000
21229,14.200000
21234,11.150000
21243,15.150000
21246,12.450000
21258,14.800000
21265,13.200000
21268,14.500000
21273,15.600000
21274,13.600000
21275,14.300000
21284,15.100000
21285,15.050000
21286,14.250000
21289,14.400000
21290,13.450000
21296,14.350000
21298,15.050000
21305,15.450000
21308,15.300000
21310,14.850000
21315,14.150000
21323,13.800000
21331,14.500000
21333,15.250000
21336,15.000000
21343,14.950000
21350,13.750000
21357,14.800000
21358,14.450000
21372,15.800000
21381,13.400000
21385,14.300000
21388,14.900000
21389,15.200000
21390,13.900000
21404,14.550000
21406,16.100000
21410,14.350000
21419,14.650000
21420,14.750000
21421,15.300000
21427,16.900000
21435,15.350000
21437,15.250000
21441,13.000000
21445,14.800000
21450,15.550000
21458,14.950000
21461,15.350000
21465,15.250000
21470,14.400000
21473,14.450000
21474,15.100000
21478,14.550000
21491,14.800000
21494,13.250000
21496,16.049999
21498,14.750000
21503,15.700000
21505,13.900000
21508,15.100000
21513,13.550000
21514,16.150000
21521,14.250000
21522,14.300000
21526,13.900000
21532,14.250000
21533,14.450000
21538,14.800000
21543,15.650000
21544,13.850000
21552,14.900000
21554,15.850000
21556,15.350000
21561,13.950000
21565,14.450000
21566,14.750000
21567,14.850000
21568,14.550000
21571,15.400000
21575,13.700000
21576,14.200000
21578,14.600000
21580,15.300000
21581,14.750000
21585,13.100000
21600,12.700000
21603,14.850000
21604,14.200000
21608,15.700000
21612,14.500000
21614,15.600000
21631,15.000000
21647,13.900000
21649,13.750000
21650,14.400000
21656,15.250000
21657,14.600000
21660,15.150000
21665,14.700000
21667,14.400000
21671,15.750000
21675,13.550000
21677,13.200000
21678,15.350000
21680,14.450000
21682,15.350000
21687,15.100000
21689,14.000000
21691,14.000000
21695,14.850000
21701,13.600000
21708,13.150000
21709,14.300000
21710,14.600000
21711,14.950000
21720,16.299999
21722,15.550000
21724,14.100000
21726,15.550000
21735,15.600000
21738,14.150000
21742,15.900000
21745,14.250000
21757,15.600000
21759,14.250000
21766,14.800000
21770,14.250000
21774,15.150000
21779,15.250000
21780,14.750000
21785,15.000000
21786,14.900000
21791,14.850000
21803,15.250000
21805,15.000000
21807,13.850000
21808,14.700000
21809,15.750000
21810,15.050000
21820,15.650000
21821,14.950000
21822,14.950000
21823,15.350000
21830,15.450000
21832,15.100000
21834,14.650000
21842,14.450000
21844,13.550000
21846,14.200000
21848,14.050000
21849,14.800000
21852,16.000000
21854,15.150000
21855,15.000000
21856,15.300000
21859,14.050000
21865,14.400000
21869,12.750000
21875,14.650000
21885,14.750000
21887,15.550000
21892,14.850000
21893,13.350000
21894,14.600000
21904,15.350000
21908,14.250000
21915,14.800000
21919,14.500000
21929,14.700000
21933,14.000000
21941,13.600000
21942,14.700000
21956,14.800000
21973,14.150000
21975,15.050000
21977,12.550000
21986,15.450000
21987,13.750000
21992,14.100000
22010,15.100000
22011,14.800000
22016,14.750000
22019,14.500000
22023,14.750000
22037,15.400000
22038,15.700000
22040,15.000000
22041,13.500000
22043,16.049999
22049,13.100000
22052,15.450000
22056,15.100000
22060,14.850000
22063,12.850000
22065,13.150000
22067,14.450000
22069,14.650000
22071,13.400000
22072,14.200000
22075,16.000000
22078,14.500000
22079,12.700000
22095,15.400000
22100,15.450000
22105,16.450001
22108,14.050000
22112,14.300000
22113,14.600000
22114,14.700000
22116,15.100000
22117,13.400000
22119,15.350000
22120,14.550000
22121,13.200000
22122,14.200000
22131,14.400000
22139,15.300000
22143,13.250000
22146,15.350000
22147,15.850000
22148,14.250000
22149,15.450000
22154,14.650000
22155,14.400000
22161,14.650000
22166,14.600000
22168,14.400000
22171,14.500000
22187,14.800000
22200,14.450000
22209,15.500000
22210,15.650000
22213,15.400000
22214,13.700000
22215,13.350000
22217,14.550000
22218,15.950000
22221,15.300000
22222,13.650000
22231,14.100000
22239,14.050000
22240,14.900000
22247,15.200000
22249,14.550000
22260,14.300000
22268,14.250000
22272,14.300000
22276,14.650000
22285,16.250000
22289,13.900000
22298,13.600000
22301,13.450000
22304,13.600000
22305,13.200000
22309,14.200000
22315,14.750000
22324,14.900000
22336,15.850000
22337,12.650000
22339,14.450000
22344,14.250000
22348,13.700000
22350,15.600000
22355,13.750000
22356,15.700000
22364,14.400000
22366,14.600000
22370,13.300000
22379,15.000000
22388,16.100000
22391,13.700000
22400,14.750000
22404,15.000000
22405,13.750000
22417,15.250000
22418,15.450000
22420,14.700000
22421,14.100000
22422,13.700000
22423,16.500000
22434,14.450000
22435,15.500000
22438,12.750000
22439,15.400000
22443,15.500000
22447,13.450000
22452,14.400000
22457,16.450001
22464,15.650000
22486,13.700000
22487,14.000000
22490,13.750000
22491,14.500000
22504,14.450000
22509,15.450000
22516,13.800000
22522,15.800000
22524,13.350000
22527,14.950000
22529,15.450000
22530,14.000000
22543,15.150000
22551,14.650000
22555,13.700000
22557,14.500000
22558,15.000000
22559,15.250000
22560,12.900000
22563,14.450000
22565,13.500000
22568,16.299999
22570,14.300000
22583,15.300000
22586,14.450000
22598,16.000000
22599,15.850000
